TeamID,Season,WinRatio,PPG,AllowedPPG,FGPer,Turnovers,Blocks,Rebounds,Assists,PerFouls
3133,2017,0.367,59.5,66.633,0.372,16.267,3.267,39.533,13.533,16.633
3134,2017,,,,,,,,,
3135,2017,0.556,70.889,69.148,0.414,14.259,3.0,37.148,13.296,17.852
3136,2017,0.562,60.781,61.469,0.384,18.906,3.25,39.812,13.312,15.781
3137,2017,0.844,67.594,57.656,0.44,15.75,3.906,39.688,13.438,15.219
3138,2017,0.688,67.875,61.594,0.396,15.281,3.938,42.719,14.625,20.188
3139,2017,0.194,57.774,67.581,0.379,17.581,3.387,35.419,11.677,19.194
3140,2017,0.645,67.516,61.387,0.424,14.968,4.323,36.097,15.581,19.0
3141,2017,0.742,78.258,69.581,0.446,14.452,3.806,40.71,13.323,16.161
3142,2017,0.379,67.414,68.586,0.405,15.414,2.448,40.172,14.069,19.724
3143,2017,0.594,69.875,64.844,0.46,16.656,4.75,38.406,16.281,15.531
3144,2017,0.667,57.333,50.185,0.416,15.481,2.63,34.889,12.148,15.593
3145,2017,0.323,59.226,64.387,0.404,15.742,2.613,32.452,13.677,17.355
3146,2017,0.846,66.269,54.538,0.466,14.231,3.231,36.462,14.654,17.692
3147,2017,,,,,,,,,
3148,2017,0.355,61.806,67.194,0.363,16.516,2.323,40.194,12.097,17.806
3149,2017,0.536,59.5,59.571,0.37,14.464,2.357,34.25,10.964,18.321
3150,2017,0.677,73.581,67.129,0.428,15.355,5.871,40.097,16.742,15.613
3151,2017,0.677,63.387,57.742,0.435,12.452,6.032,34.677,12.387,9.516
3152,2017,,,,,,,,,
3153,2017,0.517,62.724,64.655,0.375,15.172,3.552,36.828,12.103,17.034
3154,2017,,,,,,,,,
3155,2017,0.484,59.065,64.645,0.377,16.742,3.419,36.935,9.903,17.419
3156,2017,0.464,66.143,70.036,0.4,14.75,3.143,36.5,11.571,16.821
3157,2017,0.444,61.889,64.889,0.374,17.667,3.222,39.444,11.963,19.889
3158,2017,0.3,64.4,70.0,0.387,17.267,2.433,39.133,13.733,17.967
3159,2017,0.333,67.067,72.4,0.405,17.7,3.967,38.667,12.667,19.933
3160,2017,0.5,68.867,66.0,0.389,13.433,3.567,37.767,13.533,19.467
3161,2017,0.733,63.333,54.6,0.418,11.533,3.233,36.167,13.367,13.0
3162,2017,0.481,64.148,64.444,0.388,17.481,2.333,41.852,11.963,18.852
3163,2017,,,,,,,,,
3164,2017,0.276,54.345,66.828,0.332,18.034,2.897,37.793,10.138,19.138
3165,2017,0.593,62.185,59.407,0.401,14.519,2.926,36.148,13.963,16.185
3166,2017,0.767,65.967,57.9,0.413,11.9,4.8,38.133,16.233,14.633
3167,2017,0.481,62.667,62.667,0.395,16.593,5.296,36.111,13.333,18.222
3168,2017,0.074,54.222,69.259,0.352,16.519,1.963,35.407,10.074,14.296
3169,2017,0.562,66.281,67.031,0.392,16.375,4.156,44.625,15.125,17.719
3170,2017,0.31,81.69,87.69,0.378,14.759,1.448,40.103,15.0,20.034
3171,2017,0.296,58.926,65.63,0.388,14.63,3.148,34.593,12.296,14.778
3172,2017,0.207,57.379,67.793,0.373,16.724,3.103,38.655,12.448,20.379
3173,2017,0.71,66.097,59.516,0.393,15.323,5.097,41.968,13.71,18.194
3174,2017,0.533,57.1,58.0,0.382,14.867,3.833,35.8,11.1,13.867
3175,2017,0.1,57.267,74.367,0.344,21.033,3.467,38.033,10.367,21.267
3176,2017,0.2,62.267,71.0,0.402,15.3,2.533,33.333,10.333,18.6
3177,2017,0.788,80.758,67.03,0.436,13.727,3.727,42.515,19.545,17.364
3178,2017,0.562,70.5,67.094,0.428,14.125,4.062,37.781,15.594,18.625
3179,2017,0.871,81.935,65.0,0.483,15.548,3.258,39.71,21.419,16.71
3180,2017,0.677,65.871,56.355,0.415,12.29,1.71,31.484,14.645,16.484
3181,2017,0.844,73.344,55.625,0.472,15.562,5.406,38.344,15.375,15.844
3182,2017,0.545,65.424,64.455,0.384,14.394,3.273,39.939,14.364,18.697
3183,2017,0.269,64.231,72.038,0.409,17.077,3.308,36.423,13.462,18.5
3184,2017,0.355,63.903,70.129,0.399,14.355,3.903,34.613,12.258,20.065
3185,2017,0.167,61.333,71.433,0.365,14.9,2.067,38.8,9.667,17.8
3186,2017,0.567,66.667,65.467,0.421,16.267,3.2,35.733,13.2,18.067
3187,2017,0.345,60.483,71.483,0.389,17.724,2.379,36.483,13.0,20.241
3188,2017,0.433,69.067,72.733,0.403,15.567,2.767,39.7,14.4,18.667
3189,2017,0.812,70.125,58.906,0.426,14.906,4.156,41.938,13.25,18.156
3190,2017,0.533,65.0,64.167,0.389,14.267,2.833,37.633,9.633,18.1
3191,2017,0.433,60.4,65.733,0.371,14.733,2.567,34.267,11.033,15.7
3192,2017,0.276,59.517,65.31,0.358,17.966,2.552,37.931,11.207,20.759
3193,2017,0.548,58.194,57.484,0.414,14.065,2.258,34.516,14.839,16.032
3194,2017,0.107,62.357,74.929,0.379,18.321,1.964,37.964,11.286,18.0
3195,2017,0.75,71.344,56.906,0.415,12.438,1.75,36.281,14.781,18.062
3196,2017,0.484,70.677,68.0,0.445,18.839,3.935,40.935,14.613,19.323
3197,2017,0.367,57.4,61.8,0.336,19.433,2.5,44.4,10.433,19.4
3198,2017,0.172,55.241,75.034,0.367,18.034,1.897,31.483,11.517,16.862
3199,2017,0.806,79.677,57.871,0.465,14.387,3.903,40.419,15.742,17.419
3200,2017,0.656,59.812,55.969,0.394,13.656,1.125,35.562,11.531,15.594
3201,2017,0.516,59.323,60.194,0.402,14.516,4.935,36.645,12.742,13.129
3202,2017,0.393,59.893,60.786,0.388,15.286,2.964,36.464,9.5,16.0
3203,2017,0.69,66.034,57.0,0.399,14.966,5.483,42.138,15.828,17.034
3204,2017,0.414,59.931,63.966,0.367,15.586,2.31,36.862,12.379,13.862
3205,2017,0.321,61.5,62.857,0.393,15.5,2.25,35.143,10.929,16.214
3206,2017,0.433,60.567,62.433,0.368,15.3,3.433,40.233,11.533,16.833
3207,2017,0.586,66.862,63.966,0.388,12.759,4.483,39.759,12.276,19.172
3208,2017,0.516,62.097,62.387,0.408,16.645,4.516,38.032,14.839,19.387
3209,2017,0.379,60.207,63.966,0.383,18.724,2.759,37.897,11.828,18.241
3210,2017,0.548,68.194,66.129,0.396,16.129,2.839,39.903,11.129,21.387
3211,2017,0.812,72.281,57.781,0.429,14.969,4.75,40.688,15.844,16.656
3212,2017,0.562,65.188,64.469,0.388,16.188,1.906,36.812,12.969,16.688
3213,2017,0.538,64.462,66.154,0.399,13.846,0.692,34.654,14.154,18.962
3214,2017,0.625,61.406,59.25,0.35,15.0,4.094,37.656,10.906,20.156
3215,2017,,,,,,,,,
3216,2017,0.548,66.839,64.258,0.403,14.29,2.806,33.194,14.613,18.161
3217,2017,0.714,63.857,60.714,0.389,15.286,5.286,42.321,13.536,16.929
3218,2017,0.379,58.207,64.379,0.37,15.276,2.103,36.552,9.31,17.966
3219,2017,0.464,67.25,66.5,0.395,15.286,1.75,41.0,13.429,19.286
3220,2017,0.419,61.548,65.29,0.365,15.419,3.097,39.355,14.226,17.484
3221,2017,0.267,56.4,63.733,0.351,16.967,4.133,36.0,11.667,20.033
3222,2017,0.387,61.161,67.935,0.376,19.613,2.161,37.871,12.258,19.0
3223,2017,0.154,53.308,76.192,0.331,19.0,3.5,34.769,9.154,21.0
3224,2017,0.552,64.828,65.276,0.381,19.414,4.517,41.345,12.655,18.828
3225,2017,0.517,71.345,69.931,0.41,13.207,2.207,37.069,14.759,14.966
3226,2017,0.562,60.188,61.031,0.378,17.531,3.125,40.344,11.844,19.094
3227,2017,0.138,56.034,71.517,0.373,20.552,2.207,36.621,12.276,21.103
3228,2017,0.29,62.419,70.065,0.383,13.677,3.613,34.258,11.226,18.129
3229,2017,0.258,54.194,67.903,0.336,17.548,4.226,36.065,9.258,18.613
3230,2017,0.259,62.296,70.0,0.376,14.63,2.741,37.037,12.778,16.667
3231,2017,0.667,76.133,66.033,0.452,12.833,2.667,37.367,16.7,17.867
3232,2017,0.4,55.133,57.733,0.361,17.1,3.9,38.333,9.6,17.733
3233,2017,0.581,59.226,57.581,0.384,16.194,2.581,37.774,12.387,16.71
3234,2017,0.567,75.633,68.5,0.468,16.667,3.567,39.467,17.433,15.567
3235,2017,0.6,74.133,68.3,0.413,12.167,3.5,39.4,15.2,16.567
3236,2017,0.148,55.593,70.704,0.385,16.074,1.407,28.407,10.0,18.704
3237,2017,0.733,65.467,57.6,0.433,14.167,3.233,32.1,12.567,15.067
3238,2017,0.333,64.625,70.25,0.359,21.083,3.208,42.333,10.875,21.083
3239,2017,0.714,65.321,60.857,0.419,18.679,3.607,39.071,11.179,19.679
3240,2017,0.444,63.963,63.333,0.393,15.704,4.407,38.63,11.889,17.37
3241,2017,0.75,70.312,61.25,0.404,15.344,3.469,41.844,12.031,19.125
3242,2017,0.267,61.967,72.3,0.338,15.567,3.233,37.233,11.467,21.167
3243,2017,0.688,68.094,62.5,0.42,14.844,4.281,37.5,14.594,14.75
3244,2017,0.333,57.8,68.6,0.35,16.733,2.267,37.4,10.967,18.433
3245,2017,0.613,71.387,70.871,0.402,16.097,3.419,39.194,13.387,17.871
3246,2017,0.677,70.903,62.71,0.429,12.097,2.355,36.29,12.774,14.806
3247,2017,0.567,62.533,61.633,0.385,15.9,6.0,38.967,13.0,18.033
3248,2017,0.125,54.5,69.188,0.347,20.125,3.125,36.75,11.469,20.312
3249,2017,0.72,70.56,60.4,0.4,15.48,3.4,41.12,14.48,18.0
3250,2017,0.31,62.69,69.276,0.372,15.862,2.448,36.345,10.862,16.414
3251,2017,0.414,62.724,63.759,0.383,18.379,4.379,42.345,11.828,20.621
3252,2017,0.172,58.586,78.897,0.374,18.759,2.138,33.69,12.586,20.759
3253,2017,0.688,66.156,63.688,0.388,14.094,2.031,34.656,12.656,20.156
3254,2017,0.207,53.0,66.414,0.344,18.207,2.793,35.414,7.828,17.517
3255,2017,0.107,54.393,76.929,0.357,18.357,2.143,31.536,11.143,20.321
3256,2017,0.567,67.1,63.5,0.436,16.967,3.167,39.033,14.267,18.733
3257,2017,0.794,74.676,59.794,0.445,14.441,3.441,41.853,16.559,17.794
3258,2017,0.467,66.033,68.3,0.393,15.333,4.633,37.733,15.9,19.967
3259,2017,0.355,59.935,62.161,0.392,14.645,2.194,33.097,13.161,18.323
3260,2017,0.067,47.733,71.967,0.344,19.067,1.667,30.5,8.867,14.333
3261,2017,0.645,63.806,59.097,0.427,14.419,2.742,33.097,11.677,18.226
3262,2017,0.071,54.643,73.714,0.392,24.0,1.464,35.893,11.464,17.0
3263,2017,0.529,59.853,58.029,0.404,14.559,3.206,34.882,13.412,16.559
3264,2017,0.267,54.933,63.867,0.382,16.4,3.6,32.6,13.033,17.167
3265,2017,0.469,61.625,64.5,0.377,14.688,2.75,35.094,14.375,13.812
3266,2017,0.781,79.281,70.281,0.461,11.969,2.0,40.281,16.688,15.062
3267,2017,0.393,69.179,71.25,0.408,15.25,4.643,38.179,12.0,17.679
3268,2017,0.938,89.875,64.438,0.509,14.938,4.906,45.156,20.219,15.812
3269,2017,0.276,56.414,64.724,0.367,17.103,3.345,36.0,11.586,14.207
3270,2017,0.37,67.0,70.556,0.386,17.185,1.074,40.815,13.444,19.778
3271,2017,0.429,60.286,64.857,0.36,14.75,1.679,40.214,10.036,18.143
3272,2017,0.467,58.4,62.3,0.4,15.9,2.1,31.967,12.6,16.5
3273,2017,0.786,64.464,56.321,0.395,9.75,2.75,37.107,13.429,13.286
3274,2017,0.742,72.226,62.581,0.442,15.903,3.548,37.968,14.258,18.871
3275,2017,0.3,60.767,67.8,0.373,16.1,3.267,36.7,10.3,19.767
3276,2017,0.71,77.871,61.871,0.468,14.516,3.355,37.871,16.645,15.742
3277,2017,0.656,73.75,66.719,0.44,15.969,3.531,40.719,17.969,20.625
3278,2017,0.484,73.742,74.452,0.395,16.032,3.677,43.645,13.516,16.71
3279,2017,0.567,67.333,61.767,0.406,16.467,3.133,36.267,14.267,22.0
3280,2017,0.879,74.818,55.364,0.451,13.091,3.848,37.152,14.788,19.0
3281,2017,0.677,66.71,62.065,0.435,16.065,3.258,36.935,13.581,18.129
3282,2017,0.296,60.481,67.259,0.413,16.222,2.074,34.407,12.259,16.407
3283,2017,0.517,64.724,63.138,0.384,15.897,3.448,40.793,11.172,17.345
3284,2017,0.484,64.935,65.452,0.368,18.71,3.71,41.935,13.097,20.032
3285,2017,0.179,54.464,66.571,0.349,15.214,2.5,37.607,11.25,16.286
3286,2017,0.793,72.379,65.31,0.402,15.828,3.138,43.931,15.69,19.517
3287,2017,0.679,71.143,67.107,0.405,15.393,5.786,39.75,14.607,18.821
3288,2017,0.276,52.759,58.517,0.326,16.31,2.172,35.172,7.379,20.034
3289,2017,,,,,,,,,
3290,2017,0.286,57.393,72.143,0.344,20.429,1.929,37.0,8.536,21.964
3291,2017,0.4,58.767,65.1,0.366,16.667,3.133,32.933,10.667,17.6
3292,2017,0.677,70.452,63.516,0.45,15.323,2.419,33.387,15.677,19.29
3293,2017,0.481,71.556,72.667,0.414,15.222,3.407,37.444,11.593,16.963
3294,2017,0.724,70.034,62.931,0.434,14.793,2.828,35.483,18.31,16.552
3295,2017,0.143,62.179,76.036,0.394,16.857,2.5,36.607,12.321,16.929
3296,2017,0.656,85.125,80.906,0.431,13.594,2.875,43.156,15.188,18.094
3297,2017,0.267,55.467,64.367,0.378,17.967,2.333,34.067,11.0,15.4
3298,2017,0.71,65.903,59.871,0.398,12.903,3.032,36.806,15.452,14.387
3299,2017,0.4,60.0,62.467,0.355,19.233,1.967,42.267,11.5,19.167
3300,2017,0.259,49.556,62.148,0.302,17.407,2.556,36.704,8.704,18.667
3301,2017,0.733,71.2,58.733,0.421,13.2,3.0,38.9,15.167,17.6
3302,2017,,,,,,,,,
3303,2017,0.483,67.586,67.276,0.436,14.483,2.655,35.172,15.793,16.103
3304,2017,0.241,62.759,76.345,0.387,17.552,2.31,37.517,15.414,17.552
3305,2017,0.345,66.966,70.897,0.376,18.759,4.276,41.241,13.0,16.655
3306,2017,0.833,61.6,55.1,0.419,14.533,3.1,37.4,14.833,15.333
3307,2017,0.483,66.414,62.621,0.384,13.862,4.552,45.31,14.724,13.379
3308,2017,0.786,68.143,60.214,0.418,15.536,4.036,38.357,13.786,18.321
3309,2017,0.423,69.0,73.231,0.414,18.154,3.385,36.462,11.731,20.269
3310,2017,0.267,60.267,68.067,0.401,15.667,1.533,33.2,13.533,17.933
3311,2017,0.333,67.367,70.933,0.38,14.367,1.5,29.7,12.067,17.767
3312,2017,0.321,54.679,64.5,0.363,15.786,3.321,33.607,11.214,17.679
3313,2017,0.464,61.393,58.857,0.376,16.107,5.571,41.321,13.607,17.821
3314,2017,0.484,72.161,72.097,0.413,15.774,3.774,36.548,13.355,17.355
3315,2017,0.643,72.25,70.179,0.404,16.286,5.571,42.107,13.929,20.536
3316,2017,0.259,57.889,68.296,0.393,20.296,3.519,34.185,11.593,19.074
3317,2017,0.387,60.484,64.677,0.39,17.419,2.194,32.806,10.387,20.935
3318,2017,0.387,58.516,64.968,0.364,16.065,1.839,37.903,12.065,16.516
3319,2017,0.276,68.241,71.448,0.393,14.241,1.31,38.414,14.414,17.621
3320,2017,0.742,66.742,57.355,0.387,12.065,3.387,37.548,14.484,15.645
3321,2017,0.645,68.387,64.548,0.418,14.355,5.613,38.452,16.226,15.581
3322,2017,0.346,62.154,70.808,0.408,18.885,2.077,33.038,13.269,19.423
3323,2017,0.909,79.455,61.242,0.495,13.0,4.455,39.03,18.909,15.545
3324,2017,0.571,74.036,69.25,0.411,15.214,2.429,38.857,13.107,18.143
3325,2017,0.71,69.387,61.613,0.389,12.742,3.742,35.419,12.452,20.226
3326,2017,0.812,86.594,71.031,0.455,13.938,6.0,44.938,15.781,17.781
3327,2017,,,,,,,,,
3328,2017,0.71,73.677,68.581,0.413,15.677,5.613,39.774,13.194,17.806
3329,2017,0.548,66.516,65.097,0.408,15.29,3.935,40.871,12.968,17.065
3330,2017,0.548,71.032,69.419,0.441,17.871,4.032,41.355,14.71,19.452
3331,2017,0.464,62.179,64.75,0.393,14.571,2.0,35.857,10.321,16.679
3332,2017,0.606,71.152,65.0,0.449,13.97,2.879,37.788,16.636,16.758
3333,2017,0.879,66.364,54.091,0.437,14.545,4.788,43.273,16.182,12.697
3334,2017,0.276,66.724,71.793,0.383,16.414,2.862,34.69,13.276,19.931
3335,2017,0.75,60.286,52.0,0.386,11.5,5.75,39.107,13.857,12.714
3336,2017,0.655,73.31,66.414,0.427,13.414,3.0,39.586,13.724,19.069
3337,2017,0.233,60.8,69.8,0.363,16.7,3.933,38.3,10.667,17.3
3338,2017,0.414,59.724,62.69,0.396,15.172,4.586,33.241,14.759,17.793
3339,2017,0.172,57.966,71.345,0.357,16.241,2.207,34.31,11.724,20.276
3340,2017,0.469,68.0,71.156,0.448,20.062,4.969,37.125,15.562,15.875
3341,2017,0.419,62.806,68.161,0.399,17.226,2.161,35.226,11.161,19.323
3342,2017,0.419,54.742,59.871,0.361,14.839,1.581,28.258,11.097,17.419
3343,2017,0.552,64.759,57.138,0.387,15.448,4.414,43.138,13.931,17.828
3344,2017,0.4,62.033,63.867,0.422,13.567,1.567,33.8,11.867,15.467
3345,2017,0.647,66.735,58.912,0.43,14.176,4.853,38.176,15.824,14.353
3346,2017,0.818,68.182,56.606,0.385,14.727,4.97,39.545,16.03,20.152
3347,2017,0.733,60.2,54.2,0.415,16.4,4.167,38.633,11.3,15.233
3348,2017,0.207,56.724,69.138,0.363,18.552,5.621,37.034,11.586,17.897
3349,2017,0.567,66.2,61.467,0.436,16.667,1.8,36.033,15.467,17.933
3350,2017,0.433,57.0,58.7,0.357,13.267,2.733,35.267,11.533,16.933
3351,2017,0.75,65.562,59.844,0.407,16.875,3.25,36.094,12.031,17.594
3352,2017,0.677,63.097,56.452,0.416,16.645,2.871,35.097,14.032,20.097
3353,2017,0.2,50.533,61.633,0.349,16.367,3.333,33.767,11.433,18.933
3354,2017,0.115,54.923,65.846,0.327,18.923,4.038,41.615,7.692,17.115
3355,2017,0.733,70.133,59.467,0.44,13.433,3.933,37.9,14.433,14.8
3356,2017,0.517,63.103,65.172,0.408,14.69,3.069,36.517,14.517,15.069
3357,2017,0.548,63.419,63.355,0.394,14.806,3.161,35.742,13.29,16.258
3358,2017,0.111,52.963,73.074,0.339,21.185,3.481,38.037,10.963,17.667
3359,2017,0.367,54.6,58.433,0.396,14.1,2.467,28.9,12.967,16.667
3360,2017,0.467,64.933,63.433,0.411,15.167,2.067,36.367,13.133,17.933
3361,2017,0.321,62.929,71.179,0.389,14.036,1.179,33.5,11.857,16.75
3362,2017,0.581,68.677,69.323,0.398,15.71,2.742,38.161,13.226,17.71
3363,2017,0.323,70.774,77.613,0.381,12.677,2.29,36.935,13.419,16.871
3364,2017,0.5,62.625,62.125,0.415,15.812,1.281,34.656,15.312,17.906
3365,2017,0.448,61.241,61.379,0.383,18.586,3.517,36.379,13.621,18.517
3366,2017,0.345,50.655,60.862,0.335,17.034,5.31,36.897,8.828,16.621
3367,2017,0.222,58.63,69.741,0.357,16.222,2.741,32.741,8.889,15.593
3368,2017,0.143,63.786,83.464,0.369,21.893,1.286,32.429,11.857,26.857
3369,2017,0.393,71.821,72.786,0.404,14.75,2.464,39.893,15.25,18.857
3370,2017,0.469,64.094,63.406,0.395,15.25,2.75,37.438,12.375,18.625
3371,2017,0.387,64.226,73.387,0.4,17.387,4.742,33.871,12.032,17.613
3372,2017,0.759,72.483,63.552,0.434,17.414,2.862,37.828,14.103,18.586
3373,2017,0.467,65.833,66.7,0.394,16.5,3.167,37.167,11.867,19.167
3374,2017,0.548,58.677,58.161,0.38,18.484,5.742,41.71,13.323,16.452
3375,2017,0.31,51.931,58.931,0.34,18.448,5.655,36.069,10.897,16.414
3376,2017,0.871,76.226,56.968,0.47,12.839,5.774,39.419,15.194,15.516
3377,2017,0.714,71.857,63.821,0.466,14.5,2.536,35.071,14.286,18.071
3378,2017,0.75,70.938,61.625,0.432,13.312,2.75,41.812,14.094,12.312
3379,2017,0.688,69.875,63.188,0.443,16.219,1.625,35.25,15.0,18.875
3380,2017,0.481,63.037,64.556,0.407,17.704,3.704,38.333,14.259,20.444
3381,2017,0.207,65.655,73.172,0.392,17.552,1.897,39.966,14.276,18.414
3382,2017,0.31,55.552,61.379,0.385,15.483,3.138,35.138,11.69,16.414
3383,2017,0.267,58.267,65.8,0.381,18.433,1.9,36.467,13.833,15.733
3384,2017,0.533,75.767,73.867,0.401,17.3,6.5,37.833,14.333,21.6
3385,2017,0.645,61.419,55.613,0.414,14.613,4.161,34.645,11.774,17.032
3386,2017,0.548,63.742,60.097,0.399,12.774,3.323,36.226,14.323,18.677
3387,2017,0.75,74.062,61.375,0.443,12.156,3.406,38.812,18.656,16.125
3388,2017,0.625,70.625,65.969,0.438,19.031,3.344,41.812,15.031,16.594
3389,2017,0.1,53.9,68.5,0.361,17.7,3.1,34.367,10.6,17.4
3390,2017,0.848,72.061,55.485,0.449,13.818,5.515,41.485,14.939,14.333
3391,2017,0.793,68.414,58.172,0.441,15.172,3.724,36.862,13.276,16.172
3392,2017,0.379,56.621,58.0,0.379,15.448,2.345,34.241,10.379,15.586
3393,2017,0.677,78.968,66.613,0.397,13.806,4.29,40.355,15.0,16.839
3394,2017,0.379,59.276,63.103,0.378,18.138,4.138,37.103,10.828,18.034
3395,2017,0.4,70.967,69.633,0.411,15.333,4.967,36.767,15.1,21.5
3396,2017,0.774,69.935,60.355,0.395,13.419,3.129,41.355,14.484,16.935
3397,2017,0.633,73.867,65.867,0.434,13.567,3.967,41.033,14.933,14.533
3398,2017,0.36,63.76,70.88,0.396,19.84,3.36,36.52,12.44,20.76
3399,2017,0.31,62.207,68.483,0.399,17.172,3.414,36.241,14.759,19.241
3400,2017,0.742,73.839,61.484,0.447,15.097,5.581,43.065,13.968,19.677
3401,2017,0.656,69.719,62.812,0.441,14.0,2.906,37.938,15.875,16.0
3402,2017,0.552,58.759,58.138,0.406,15.069,2.621,33.828,13.034,17.655
3403,2017,0.452,67.935,67.806,0.427,14.484,4.677,38.548,11.935,14.935
3404,2017,0.387,70.452,76.71,0.42,14.968,2.0,33.032,14.355,18.0
3405,2017,0.75,70.312,62.031,0.413,16.156,2.594,40.781,16.062,20.031
3406,2017,0.4,62.3,65.5,0.385,16.967,2.867,37.2,10.633,20.2
3407,2017,0.667,80.8,72.533,0.39,19.633,3.233,49.733,15.0,23.767
3408,2017,0.533,63.633,62.667,0.425,17.133,3.267,35.0,13.833,15.7
3409,2017,0.323,63.645,71.871,0.387,14.452,1.935,36.484,12.29,18.774
3410,2017,0.536,62.286,63.214,0.358,15.036,4.357,39.071,11.143,18.607
3411,2017,0.71,61.613,56.968,0.406,19.71,3.677,39.677,10.581,18.71
3412,2017,0.483,65.034,64.966,0.435,15.517,2.31,34.724,14.069,16.345
3413,2017,0.759,68.655,61.103,0.437,13.31,3.621,37.345,16.31,14.448
3414,2017,0.133,59.167,74.1,0.375,16.1,1.733,32.167,11.667,16.267
3415,2017,0.516,66.065,63.548,0.417,13.516,4.129,35.613,16.323,16.613
3416,2017,0.645,63.774,56.323,0.415,17.097,1.613,39.903,11.387,18.645
3417,2017,0.742,73.903,63.968,0.407,12.065,5.0,40.71,14.677,17.71
3418,2017,0.621,68.552,67.345,0.413,13.241,1.241,35.103,12.414,18.69
3419,2017,0.143,54.571,75.393,0.367,20.071,3.571,32.964,10.179,17.821
3420,2017,0.483,58.724,62.897,0.37,14.276,1.724,33.345,11.793,13.172
3421,2017,0.562,63.156,60.844,0.411,13.531,2.969,37.844,10.125,15.188
3422,2017,0.481,61.852,62.333,0.395,16.741,3.778,38.111,10.111,18.963
3423,2017,0.333,53.267,64.167,0.354,14.933,2.467,35.7,10.3,14.833
3424,2017,0.677,59.161,55.645,0.363,15.871,3.161,39.839,11.065,16.129
3425,2017,0.467,67.533,65.133,0.425,16.567,4.7,34.367,14.533,19.767
3426,2017,0.714,68.643,61.821,0.417,16.821,2.179,35.464,15.786,21.036
3427,2017,0.464,69.929,69.536,0.407,14.786,2.964,38.643,12.536,17.536
3428,2017,0.533,64.533,64.467,0.39,16.767,5.5,41.2,13.6,16.8
3429,2017,0.533,58.433,59.9,0.393,16.0,5.1,36.867,13.0,17.067
3430,2017,0.241,56.483,64.31,0.376,16.931,1.172,34.241,9.69,15.897
3431,2017,0.233,64.867,72.467,0.393,16.3,4.3,38.533,13.233,20.133
3432,2017,,,,,,,,,
3433,2017,0.516,63.226,63.903,0.387,13.323,2.806,39.355,11.742,17.323
3434,2017,0.276,60.172,73.034,0.374,19.172,4.069,38.931,12.69,19.069
3435,2017,0.467,68.7,71.133,0.407,18.2,2.033,39.1,14.033,21.667
3436,2017,0.31,55.448,61.345,0.373,18.724,4.103,37.621,11.897,17.517
3437,2017,0.533,60.9,61.467,0.37,9.7,4.167,34.133,13.0,13.7
3438,2017,0.613,63.452,55.71,0.412,15.968,4.0,38.258,12.516,16.548
3439,2017,0.567,70.933,68.067,0.4,12.833,3.467,37.3,11.6,16.467
3440,2017,,,,,,,,,
3441,2017,0.241,55.31,67.966,0.358,17.483,2.552,34.586,10.724,18.241
3442,2017,0.8,78.1,68.3,0.42,12.733,4.4,37.1,17.2,15.933
3443,2017,0.818,75.455,61.697,0.44,10.909,3.0,35.788,14.455,15.485
3444,2017,0.594,68.969,65.75,0.419,15.094,3.031,38.375,14.438,18.062
3445,2017,,,,,,,,,
3446,2017,,,,,,,,,
3447,2017,0.107,52.893,69.036,0.377,20.429,2.821,33.821,10.714,18.214
3448,2017,0.5,63.667,66.6,0.394,17.833,3.267,41.367,12.233,17.367
3449,2017,0.844,84.75,63.125,0.472,10.844,3.062,42.25,13.531,13.625
3450,2017,0.387,66.194,69.323,0.387,16.71,4.419,40.129,13.774,18.871
3451,2017,0.379,67.103,71.345,0.384,14.31,2.069,35.483,13.759,16.552
3452,2017,0.697,74.485,61.939,0.444,16.333,5.848,41.0,15.788,18.152
3453,2017,0.844,69.625,50.969,0.459,13.75,2.656,37.281,15.875,15.031
3454,2017,0.645,73.097,67.806,0.436,15.613,2.548,38.71,15.194,16.71
3455,2017,0.484,64.871,65.548,0.424,16.032,3.516,34.29,13.258,19.452
3456,2017,0.645,62.935,58.548,0.423,14.71,6.161,34.839,15.742,16.194
3457,2017,0.033,50.433,76.967,0.34,20.3,3.4,35.633,9.167,16.667
3458,2017,0.29,60.871,69.742,0.38,19.226,2.871,39.323,12.387,18.226
3459,2017,0.393,59.5,64.571,0.402,14.214,2.321,34.964,13.143,16.036
3460,2017,0.733,67.567,61.5,0.385,11.233,2.167,39.1,11.067,14.133
3461,2017,0.679,63.607,54.75,0.437,13.0,1.536,35.179,15.071,14.643
3462,2017,0.4,62.2,64.233,0.404,14.467,3.433,37.7,12.767,14.967
3463,2017,0.556,61.148,60.481,0.375,14.741,2.481,38.481,10.741,16.667
3464,2017,0.25,66.286,74.893,0.388,14.5,1.75,32.857,14.75,16.857
3465,2017,,,,,,,,,
3466,2017,,,,,,,,,
3101,2018,0.462,65.923,68.885,0.417,17.731,4.077,34.038,13.308,18.538
3102,2018,0.2,55.4,62.067,0.355,17.3,3.6,33.667,11.367,17.867
3103,2018,0.276,63.828,70.345,0.371,16.931,3.034,37.862,12.759,17.621
3104,2018,0.567,67.6,62.633,0.395,15.367,4.133,39.867,11.833,16.333
3105,2018,0.379,56.414,62.621,0.354,18.655,2.172,40.207,12.655,18.724
3106,2018,0.241,54.069,69.517,0.363,20.69,3.034,38.138,9.69,21.414
3107,2018,0.774,68.581,59.677,0.41,17.645,3.258,38.097,15.097,19.935
